Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
0.0372328934013695,0,1,1,-5.12110726643598,0.688581314878893,0.0223501531086579,0.00279938018866937,0.0054500688570117,0.00265068866834233,0.142509105699753,1.28741437554588+0i
0.0357085711580264,0,1,1,-4.32871972318339,0.923875432525951,0.0210950583249966,0.00154428540500802,0.00392574661366859,0.00238146120866057,0.202982518910346,1.09794610418632+0i
0.0378525283970946,0,1,1,-5.13148788927336,1.69204152249135,0.0232466162865958,0.00369584336660722,0.00606970385273674,0.00237386048612951,0.140861640158772,1.29358544128616+0i
0.0375680788541684,0,1,1,-3.4878892733564,1.75086505190311,0.023472195465618,0.00392142254562947,0.00578525430981055,0.00186383176418108,0.182764255667382,1.15451370788304+0i
0.0381688739037895,0,1,1,-5.2318339100346,1.65743944636678,0.0244494533734021,0.00489868045341355,0.0063860493594317,0.00148736890601815,0.139349867203366,1.29930899045386+0i
0.0370619395231451,0,1,1,-6.72318339100346,1.46712802768166,0.0223680720950106,0.00281729917502209,0.00527911497878721,0.00246181580376512,-0.106580023679977,1.49375533916708-1.5707963267949i
0.0360608844789623,0,1,1,-3.05536332179931,1.16262975778547,0.0214389545368119,0.00188818161682335,0.00427805993460449,0.00238987831778114,0.210292955017835,1.07879849259455+0i
0.0375833423518543,0,1,1,-4.4878892733564,1.03114186851211,0.0233290321758919,0.00377825925590331,0.00580051780749641,0.0020222585515931,0.120154082804604,1.37763605864643+0i
0.0358849922617693,0,1,1,-4.07266435986159,1.37370242214533,0.0213263797116774,0.00177560679168884,0.00410216771741143,0.00232656092572259,0.0960922646393863,1.49479049556459+0i
0.0361068504941089,0,1,1,-3.42560553633218,1.13494809688581,0.0221836629260811,0.0026328900060926,0.00432402594975103,0.00169113594365843,0.276268207668069,0.929910752741829+0i
0.0370221472686458,0,1,1,-6.19031141868512,-0.0138408304498272,0.0226859419932182,0.00313516907322968,0.00523932272428791,0.00210415365105823,-0.104816961814434,1.50161971420012-1.5707963267949i
0.0377729271765243,0,1,1,-4.42560553633218,0.162629757785467,0.0231201073611555,0.0035693344411669,0.00599010263216646,0.00242076819099955,0.227128911995015,1.03699291295685+0i
0.0354645575638558,0,1,1,-3.44636678200692,0.505190311418685,0.0209923904665225,0.00144161754653399,0.00368173301949794,0.00224011547296395,0.211434003050904,1.07586680748192+0i
0.0372431362040202,0,1,1,-7.02768166089965,1.50519031141868,0.0231372141644222,0.00358644124443362,0.00546031165966235,0.00187387041522873,-0.155864587809669,1.31721592647658-1.5707963267949i
0.0386382614920033,0,1,1,-7.1038062283737,1.48096885813149,0.0237587976873521,0.00420802476736354,0.00685543694764541,0.00264741218028187,-0.097327538240147,1.53667092165844-1.5707963267949i
0.0187198084494874,0,0,0,-0.750865051903114,1.42214532871972,0.0108837184859221,0.00866705443406648,0.0130630160948704,0.00439596166080396,0.391611671287695,0.736871371444591+0i
0.0174185301802221,0,0,0,-0.134948096885813,-0.657439446366782,0.010362628018741,0.0091881449012475,0.0143642943641357,0.00517614946288823,0.770640289526906,0.368522161827015+0i
0.0191233068901797,0,0,0,-0.640138408304498,-0.318339100346021,0.011659560662234,0.00789121225775454,0.0126595176541781,0.00476830539642356,0.596785807521951,0.50398009112441+0i
0.026321451201662,0,0,1,-1.69204152249135,3.95847750865052,0.0141827659188781,0.00536800700111047,0.00546137334269583,9.33663415853565e-05,0.23129503481871,1.0271012389917+0i
0.0297468049030183,0,0,1,-5.96539792387543,2.61245674740484,0.0179586003122609,0.00159217260772764,0.00203601964133952,0.000443847033611881,-0.0745402635562348,1.66396935149116-1.5707963267949i
0.0292622617951106,0,0,1,-4.3356401384083,0.650519031141868,0.0165781850572902,0.00206853763579619,0.00252056274924728,0.000452025113451084,0.0721457930485533,1.64363578564571+0i
0.0276643181387113,0,0,1,-2.64705882352941,6.38754325259516,0.0154147584235852,0.00410099831488981,0.00411850640564657,1.75080907567592e-05,0.335817061388669,0.822193633900107+0i
0.0256867017472411,0,0,1,-5.17647058823529,1.70934256055363,0.0135784528651182,0.00597232005487034,0.00609612279711675,0.000123802742246402,0.00588256121446384,2.91298808294019+0i
0.0305904077728195,0,0,1,-3.33910034602076,4.60207612456747,0.0182360982887891,0.00107015891187733,0.00119241677153838,0.00012225785966105,0.241855834189651,1.00276299975122+0i
0.0319485489807273,0,0,1,-6.24567474048443,0.640138408304498,0.0194524431832884,-9.83297367001153e-05,0.000165724436369502,0.000264054173069617,-0.0291258847640616,2.12200587499124-1.5707963267949i
0.0315423212505459,0,0,1,-6.17647058823529,6.00346020761246,0.0186639232724612,-0.000405843059903507,0.000240503293811922,0.000646346353715429,-0.0788795025709286,1.63682770359053-1.5707963267949i
0.0299538869306504,0,0,1,-2.52595155709343,-0.169550173010381,0.01838160394183,0.00116916897815858,0.00182893761370746,0.000659768635548881,0.353622320649815,0.793550912447224+0i
0.0309883946023126,0,0,1,-5.85121107266436,0.958477508650519,0.017024743502615,-0.000937169533283136,0.000794429942045219,0.00173159947532836,-0.0309701767015665,2.09177947506778-1.5707963267949i
0.0319821712066567,0,0,1,-5.4636678200692,2.17301038062284,0.0190316325301468,-0.000519140389841731,0.000199346662298809,0.00071848705214054,0.0377359306311947,1.97586257372144+0i
0.029452298693198,0,0,1,-4.4083044982699,0.59515570934256,0.0172215989396632,0.00232917398032533,0.0023305258511598,1.35187083447237e-06,0.247685530824782,0.989755859919035+0i
0.0262470691004177,0,0,1,-6.15916955017301,0.328719723183391,0.01434230895161,0.0052084639683785,0.00553575544394018,0.000327291475561684,-0.133662667068169,1.38791808851293-1.5707963267949i
0.0269412316765631,0,0,1,-4.90657439446367,-1.42214532871972,0.0164865252091869,0.00306424771080166,0.00484159286779471,0.00177734515699304,0.0695806210089342,1.66233825678964+0i
0.0242481407272817,0,0,1,-0.314878892733564,-1.44290657439446,0.014508643563393,0.00504212935659553,0.00753468381707612,0.00249255446048059,0.523605917114325,0.575684453297356+0i
0.0267755717155291,0,0,1,-6.24221453287197,-0.643598615916955,0.0161804298713874,0.00337034304860115,0.0050072528288287,0.00163690978022755,-0.0138245778297712,2.49070311203459-1.5707963267949i
0.0344036108789719,0,1,1,-5.03460207612457,-0.26643598615917,0.0198762398853317,0.000325466965343184,0.00262078633461405,0.00229531936927087,0.197435836506835,1.1129144587304+0i
0.0352585994508248,0,1,1,-4.90657439446367,-0.612456747404845,0.020246129967638,0.000695357047649444,0.00347577490646694,0.00278041785881749,0.0507661295386298,1.82442159867283+0i
0.0369459316212293,0,1,1,-4.8719723183391,0.647058823529412,0.0224385160286152,0.00288774310862663,0.00516310707687147,0.00227536396824483,0.00943444622497544,2.67591820070464+0i
0.0369458543113241,0,1,1,-2.40138408304498,-0.868512110726644,0.0222441130195165,0.00269334009952797,0.00516302976696623,0.00246968966743826,0.151381811695249,1.25530320503713+0i
0.0360856257636439,0,1,1,-2.39792387543253,-1.05882352941176,0.0209848225325731,0.00143404961258457,0.00430280121928605,0.00286875160670147,0.297656872997976,0.888865908321797+0i
0.0365675460317164,0,1,1,-0.262975778546712,-0.539792387543253,0.02199688791924,0.00244611499925146,0.0047847214873586,0.00233860648810713,0.427114604123409,0.68861711398215+0i
0.0380693895245079,0,1,1,-3.95847750865052,-0.692041522491349,0.0228066060302067,0.00325583311021813,0.00628656498015007,0.00303073186993194,0.294142066858232,0.89541354600677+0i
0.0364956641297819,0,1,1,-3.16608996539792,-0.456747404844291,0.0216004776313876,0.00204970471139906,0.00471283958542407,0.00266313487402501,0.291131829687775,0.901080925808404+0i
0.0382792338148701,0,1,1,-3.96885813148789,0.311418685121107,0.023054545382223,0.00350377246223442,0.00649640927051225,0.00299263680827783,0.286349619490671,0.910200442557127+0i
0.0381783959922494,0,1,1,-2.32525951557093,0.370242214532872,0.0245691371421914,0.00501836422220281,0.00639557144789153,0.00137720722568872,0.287953733246695,0.907125361429359+0i
0.0367290709141189,0,1,1,-4.06920415224914,0.27681660899654,0.021963504123064,0.00241273120307547,0.00494624636976111,0.00253351516668563,0.146824827195305,1.27156487357628+0i
0.037080155221008,0,1,1,-5.56055363321799,0.0865051903114185,0.0227898328624108,0.00323905994242229,0.00529733067665012,0.00205827073422783,0.0584474640105701,1.75214346769952+0i
0.0370750027117391,0,1,1,-1.89273356401384,-0.217993079584775,0.0224735702244372,0.00292279730444865,0.00529217816738121,0.00236938086293256,0.420108048735598,0.697814225686951+0i
0.03758665921469,0,1,1,-3.32525951557093,-0.349480968858132,0.0232140477666554,0.00366327484666684,0.00580383467033219,0.00214055982366535,0.32047715854419,0.848073522309163+0i
0.035246649573212,0,1,1,-2.91003460207612,-0.0069204152249136,0.0201951544607884,0.000644381540799821,0.00346382502885411,0.00281944348805429,0.3499370845841,0.799362556768562+0i
0.0360293210595265,0,1,1,-2.26297577854671,-0.245674740484429,0.0214710966142957,0.00192032369430716,0.00424649651516865,0.00232617282086149,0.34653470719363,0.804781172542074+0i
0.0369772018028721,0,1,1,-5.02768166089965,-1.39446366782007,0.0225831367045985,0.00303236378460998,0.00519437725851428,0.0021620134739043,0.02991736692551,2.09384721877432+0i
0.037492538022664,0,1,1,-3.26297577854671,-1.21799307958478,0.023311927078595,0.00376115415860649,0.00570971347830618,0.00194855931969969,0.346710513175893,0.804499921568644+0i
0.0361123853704743,0,1,1,-2.28373702422145,-0.875432525951557,0.0220261394741576,0.00247536655416903,0.00432956082611648,0.00185419427194746,0.36531413778208,0.775495690091223+0i
0.0366055734101726,0,1,1,-5.86505190311419,0.124567474048443,0.0220909975751857,0.00254022465519715,0.00482274886581471,0.00228252421061756,-0.0740883746722099,1.66689025208595-1.5707963267949i
0.0374359124752639,0,1,1,-5.94117647058824,0.100346020761246,0.02292192923294,0.00337115631295142,0.00565308793090603,0.0022819316179546,0.0193792908588069,2.31354347449174+0i
0.0163462368784493,0,0,0,0.615916955017301,-2.07958477508651,0.00812593597638937,0.0114248369435992,0.0154365876659086,0.00401175072230939,0.587956756121502,0.512094475951969+0i
0.0163724982116532,0,0,0,0.110726643598616,-1.74048442906574,0.00787838526367173,0.0116723876563168,0.0154103263327046,0.00373793867638781,0.44289397411021,0.668450382131437+0i
0.0268134091519347,0,0,1,-0.941176470588236,2.5363321799308,0.01490401101786,0.00464676190212857,0.00496941539242317,0.000322653490294596,0.147895811784287,1.26770034403839+0i
0.0280508059142969,0,0,1,-5.21453287197232,1.19031141868512,0.0161882164011549,0.0033625565188336,0.00373201863006097,0.000369462111227367,0.111448878668625,1.41718531622935+0i
0.0285872992359551,0,0,1,-3.58477508650519,-0.771626297577855,0.017066314625365,0.00248445829462357,0.00319552530840277,0.000711067013779199,0.0824031796892726,1.57478042255257+0i
0.0272613389366345,0,0,1,-1.8961937716263,4.96539792387543,0.0154285151018176,0.00412225781817098,0.0045214856077233,0.000399227789552313,0.109475966126364,1.42655918534273+0i
0.026291060230035,0,0,1,-4.42560553633218,0.28719723183391,0.0152359241844093,0.00431484873557925,0.0054917643143228,0.00117691557874355,0.10467577967045,1.45006063913421+0i
0.0317410500753266,0,0,1,-2.58823529411765,3.17993079584775,0.0193952284090394,-7.19955728866097e-05,4.17744690312874e-05,0.000113770041917897,0.000661523927952152,4.00689045630097+0i
0.0313004685699894,0,0,1,-5.49480968858131,-0.782006920415225,0.0188448835445528,0.000258822573301266,0.000482355974368492,0.000223533401067226,0.0130027682990733,2.51463714617456+0i
0.0314251836375229,0,0,1,-5.42560553633218,4.58131487889273,0.018837484493629,1.99338731025553e-06,0.000357640906834898,0.000355647519524643,0.046923517018291,1.86469664633795+0i
0.0317716095473443,0,0,1,-1.77508650519031,-1.5916955017301,0.0201901090580558,-0.000639336138067286,1.12149970135089e-05,0.000650551135080795,0.127507527703228,1.34630789924153+0i
0.0303227251128318,0,0,1,-5.10034602076125,-0.463667820069204,0.0179016631114713,0.00127108905453473,0.001460099431526,0.000189010376991277,0.0859674389679509,1.55278425814554+0i
0.0312167410924618,0,0,1,-4.71280276816609,0.750865051903114,0.0191058433601227,0.000444929559865864,0.000566083451896005,0.000121153892030141,0.202652436175129,1.09882597629525+0i
0.0297771277717171,0,0,1,-3.65743944636678,-0.826989619377163,0.0175947438595875,0.00195602906040103,0.00200569677264073,4.96677122396993e-05,0.173338191207986,1.1829426496427+0i
0.0243622976248035,0,0,1,-5.4083044982699,-1.09342560553633,0.0122947298119707,0.00725604310801781,0.00742052691955436,0.000164483811536546,-0.056805360916936,1.79516184859808-1.5707963267949i
0.0241327146829806,0,0,1,-4.15570934256055,-2.84429065743945,0.0143675703570306,0.00518320256295792,0.00765010986137724,0.00246690729841931,0.164786216224803,1.2100327779669+0i
0.0232777412831843,0,0,1,0.43598615916955,-2.86505190311419,0.0134934590079214,0.00605731391206716,0.00850508326117359,0.00244776934910643,0.236843497526212,1.01418615918567+0i
0.0249938905938868,0,0,1,-5.49134948096886,-2.06574394463668,0.0147948817291412,0.00475589119084739,0.00678893395047102,0.00203304275962362,0.04600883729332,1.87475883645151+0i
0.0349625766296131,0,1,1,-4.28373702422145,-1.68858131487889,0.02011142332957,0.000560650409581417,0.00317975208525526,0.00261910167567384,0.151139610150989,1.25615572084356+0i
0.0356932630459245,0,1,1,-4.15570934256055,-2.03460207612457,0.0207996850523159,0.00124891213232731,0.00391043850156669,0.00266152636923938,0.0745271439437682,1.62684199235857+0i
0.0372335975774534,0,1,1,-4.12110726643599,-0.775086505190311,0.0219882055943045,0.00243743267431598,0.00545077303309558,0.0030133403587796,0.0194552167984374,2.31156968772316+0i
0.0375334306741152,0,1,1,-1.65051903114187,-2.29065743944637,0.0224531140157738,0.00290234109578529,0.00575060612975731,0.00284826503397202,0.305820588969742,0.87393883450265+0i
0.0359642601465397,0,1,1,-1.64705882352941,-2.48096885813149,0.0209666861974464,0.00141591327745783,0.00418143560218187,0.00276552232472404,0.050382330285326,1.8283077552079+0i
0.0358743515849761,0,1,1,0.487889273356402,-1.96193771626298,0.0211381093273143,0.00158733640732578,0.00409152704061825,0.00250419063329247,0.201719709867708,1.10131961039337+0i
0.0367631975541744,0,1,1,-3.2076124567474,-2.11418685121107,0.0212963009625285,0.00174552804253997,0.00498037300981658,0.00323484496727661,0.168883027433028,1.19689303234584+0i
0.0355156277522721,0,1,1,-2.41522491349481,-1.87889273356401,0.0209740992753892,0.00142332635540069,0.00373280320791427,0.00230947685251358,0.0419383250303477,1.92205440806754+0i
0.0375615041877534,0,1,1,-3.21799307958478,-1.11072664359862,0.0223140246719354,0.00276325175194689,0.00577867964339552,0.00301542789144863,0.12425821656218,1.35993235898534+0i
0.036722990030227,0,1,1,-1.57439446366782,-1.05190311418685,0.0226389762324055,0.00308820331241691,0.00494016548586914,0.00185196217345223,0.260901136541703,0.961312631160551+0i
0.0365440958777497,0,1,1,-3.31833910034602,-1.14532871972318,0.02153324970569,0.00198247678570147,0.00476127133339187,0.00277879454769041,0.113538858448076,1.4074271024364+0i
0.0360674004150669,0,1,1,-4.80968858131488,-1.3356401384083,0.0216070677544977,0.0020562948345091,0.00428457587070907,0.00222828103619997,0.100610800517761,1.47078612564237+0i
0.0363421122454887,0,1,1,-1.14186851211073,-1.6401384083045,0.021356302789546,0.00180552986955745,0.00455928770113085,0.0027537578315734,0.357622763440877,0.787308520713713+0i
0.0371237745584728,0,1,1,-2.57439446366782,-1.77162629757785,0.0220820442165259,0.00253127129653731,0.00534095001411493,0.00280967871757762,0.461751059225361,0.645288543874063+0i
0.0355937135982336,0,1,1,-2.15916955017301,-1.42906574394464,0.0206320212265923,0.00108124830660372,0.00381088905387573,0.00272964074727201,0.351034636509034,0.797625511449975+0i
0.036880326464021,0,1,1,-1.5121107266436,-1.66782006920415,0.0225341215054892,0.00298334858550063,0.00509750191966313,0.0021141533341625,0.116778949974091,1.39263388182098+0i
0.0372816412640493,0,1,1,-4.27681660899654,-2.81660899653979,0.023039818052303,0.00348904513231442,0.00549881671969141,0.00200977158737699,0.0500105916511684,1.83209948188808+0i
0.0380057260996771,0,1,1,-2.5121107266436,-2.6401384083045,0.0234375620579318,0.00388678913794324,0.00622290155531921,0.00233611241737597,0.253688424064963,0.976662075961575+0i
0.0372410812522183,0,1,1,-1.53287197231834,-2.29757785467128,0.0223635600398735,0.00281278711988498,0.00545825670786043,0.00264546958797546,0.0786363724000111,1.59904924821224+0i
0.0369668996738016,0,1,1,-5.11418685121107,-1.29757785467128,0.022598259458938,0.00304748653894941,0.00518407512944377,0.00213658859049436,0.0465801076703929,1.86845171536505+0i
0.0364776789117015,0,1,1,-5.19031141868512,-1.32179930795848,0.0219711182475907,0.00242034532760213,0.00469485436734362,0.00227450903974149,-0.0389939413462756,1.97865124544738-1.5707963267949i
0.0148255093711698,0,0,0,-0.505190311418685,0.339100346020762,0.00813530150809643,0.0114154714118921,0.016957315173188,0.00554184376129588,0.672760957404396,0.439472251062394+0i
0.0287356252890535,0,0,1,-1.55709342560554,4.6159169550173,0.0170521405451483,0.00249863237484022,0.0030471992553043,0.000548566880464082,0.220878307188363,1.05216067867522+0i
0.031139500422944,0,0,1,-5.83044982698962,3.26989619377163,0.0189788357547178,0.000571937165270797,0.000643324121413883,7.13869561430863e-05,-0.0231882860330369,2.2344799113289-1.5707963267949i
0.0301875507214173,0,0,1,-4.20069204152249,1.30795847750865,0.0181185532309594,0.00143221968902919,0.00159527382294056,0.000163054133911371,0.0822059064363626,1.57602454598604+0i
0.028265961101797,0,0,1,-2.5121107266436,7.04498269896194,0.0160883798286568,0.00346239309133179,0.00351686344256081,5.4470351229019e-05,0.330237134866302,0.831473034550986+0i
0.0283980457697399,0,0,1,-5.04152249134948,2.36678200692042,0.0160365308743791,0.00325531550362637,0.00338477877461791,0.000129463270991547,0.0287316309682529,2.11435647084641+0i
0.0312633999478158,0,0,1,-3.20415224913495,5.25951557093426,0.0196299777903207,-7.92048703321582e-05,0.000519424596542063,0.000598629466874221,0.220551891986922,1.05296387493669+0i
0.0330905598619059,0,0,1,-6.11072664359862,1.29757785467128,0.0212170630462424,0.000949180508842363,0.00130773531754808,0.000358554808705719,-0.0848295648818145,1.60204780192808-1.5707963267949i
0.03286909397721,0,0,1,-6.04152249134948,6.66089965397924,0.0201235281184882,0.000572755198499621,0.00108626943285214,0.000513514234352523,-0.0530637428304338,1.82825415913936-1.5707963267949i
0.031519219774702,0,0,1,-2.39100346020761,0.487889273356402,0.0206122125141835,-0.00106143959419494,0.000263604769655847,0.00132504436385078,0.417233338266689,0.701632375220326+0i
0.0317716827336328,0,0,1,-5.71626297577855,1.6159169550173,0.0195347633382694,6.27403973097081e-06,1.11418107250766e-05,4.86777099410578e-06,0.000759202065576916,3.93800514480331+0i
0.0335919506520889,0,0,1,-5.32871972318339,2.83044982698962,0.0208173678386355,0.001266594918647,0.00180912610773102,0.000542531189084023,0.0974804282364134,1.48730244754918+0i
0.0303882317221368,0,0,1,-4.27335640138408,1.25259515570934,0.018798429114318,0.000752343805670587,0.00139459282222106,0.000642249016550472,0.285882923225995,0.9110981831524+0i
0.0263258749795103,0,0,1,-6.0242214532872,0.986159169550173,0.0143349378616081,0.0052158350583805,0.00545694956484757,0.00024111450646707,-0.114099015586483,1.46170537405462-1.5707963267949i
0.0264682777306034,0,0,1,-4.77162629757786,-0.764705882352941,0.017203222682954,0.00234755023703453,0.00531454681375448,0.00296699657671995,0.092751427502548,1.51324734294813+0i
0.0230239385083318,0,0,1,-0.179930795847751,-0.785467128027681,0.0146448438092853,0.00490592911070322,0.00875888603602609,0.00385295692532288,0.63205740876214,0.472891618225796+0i
0.0262536931482333,0,0,1,-6.10726643598616,0.0138408304498272,0.0169014051454558,0.00264936777453275,0.00552913139612451,0.00287976362159176,-0.00684293025809878,2.84055879987266-1.5707963267949i
0.0344298333886079,0,1,1,-4.89965397923875,0.391003460207612,0.0198977746713371,0.000347001751348599,0.00264700884425001,0.00230000709290141,0.117142549909222,1.39099838847988+0i
0.0350898644288656,0,1,1,-4.77162629757786,0.0449826989619377,0.0209288954504564,0.00137812253046787,0.00330703988450776,0.00192891735403988,0.00521008199064902,2.97385374930315+0i
0.0367495420230492,0,1,1,-4.73702422145329,1.30449826989619,0.0219810307586859,0.00243025783869735,0.00496671747869139,0.00253645963999404,0.01028810540109,2.63239609070709+0i
0.0366386197391634,0,1,1,-2.26643598615917,-0.211072664359861,0.0214210567326322,0.00187028381264366,0.00485579519480554,0.00298551138216188,0.231375191228691,1.02691258116145+0i
0.0374406500586845,0,1,1,-2.26297577854671,-0.401384083044983,0.0222162201562688,0.00266544723628024,0.00565782551432665,0.00299237827804641,0.252745064947649,0.978700187884731+0i
0.0367057399938265,0,1,1,-0.1280276816609,0.117647058823529,0.022275705286763,0.00272493236677447,0.00492291544946861,0.00219798308269414,0.413887271203233,0.706109927637351+0i
0.0368463076286469,0,1,1,-3.82352941176471,-0.0346020761245671,0.0222034324905254,0.00265265957053681,0.00506348308428904,0.00241082351375223,0.261704657343524,0.959627655134031+0i
0.0366607456749711,0,1,1,-3.03114186851211,0.200692041522491,0.0221498674335778,0.00259909451358922,0.0048779211306133,0.00227882661702408,0.298264052570711,0.887742300794448+0i
0.0371531082056465,0,1,1,-3.83391003460208,0.968858131487889,0.0219039087764986,0.00235313585651007,0.00537028366128869,0.00301714780477862,0.313999433847896,0.85936207899055+0i
0.0379434112400854,0,1,1,-2.19031141868512,1.02768166089965,0.0238540345680273,0.00430326164803874,0.0061605866957276,0.00185732504768886,0.284660531690599,0.913456224644971+0i
0.0357773121524008,0,1,1,-3.93425605536332,0.934256055363322,0.0210458750261527,0.00149510210616417,0.00399448760804298,0.0024993855018788,0.198780456812027,1.10924964983406+0i
0.0365615277748553,0,1,1,-5.42560553633218,0.743944636678201,0.0228099965312947,0.00325922361130617,0.00477870323049747,0.0015194796191913,0.0309323055410036,2.07691910328469+0i
0.0362022306133273,0,1,1,-1.75778546712803,0.439446366782007,0.0217875927215912,0.00223681980160261,0.00441940606896949,0.00218258626736688,0.418852597810273,0.699478463113366+0i
0.0369797994009032,0,1,1,-3.19031141868512,0.307958477508651,0.0223354866066212,0.00278471368663266,0.00519697485654533,0.00241226116991267,0.36517139730081,0.775712698156376+0i
0.0346082748141332,0,1,1,-2.77508650519031,0.650519031141869,0.0195848387466069,3.40658266183742e-05,0.00282545026977536,0.00279138444315699,0.386978449371727,0.743487398227382+0i
0.0366739606292054,0,1,1,-2.1280276816609,0.411764705882353,0.0220118644925064,0.00246109157251783,0.00489113608484754,0.0024300445123297,0.300937737361928,0.882820432456422+0i
0.0382296053993964,0,1,1,-4.89273356401384,-0.737024221453287,0.0244088026234272,0.00485802970343869,0.00644678085503853,0.00158875115159983,0.0635805054910103,1.70883970737646+0i
0.0377415755881267,0,1,1,-3.1280276816609,-0.560553633217993,0.0236539462469164,0.00410317332692788,0.0059587510437689,0.00185557771684102,0.375845102461306,0.759710232356539+0i
0.0365879831058248,0,1,1,-2.14878892733564,-0.217993079584775,0.0225642749038007,0.00301350198381211,0.00480515856146691,0.0017916565776548,0.342055299107423,0.811994321239179+0i
