0,1,1
-0.924193871400494,1,1
-0.837433428421551,1,1
-0.975609252109298,1,1
-0.742080209475619,1,1
-0.533653198222347,1,1
-1.14988228823412,1,1
-1.07245502779997,1,1
-0.878685057384982,1,1
-0.796574373563727,1,1
-0.048255699498008,1,1
-0.022051192385698,1,1
-0.0945043083141278,1,0
-0.0474600847501209,1,0
-0.0974126488491079,1,0
-0.126182924573615,1,0
-0.178476932744421,1,0
0.0666032977632791,1,0
0.0718145747110828,1,0
-0.12320315407771,1,0
-0.256110954784495,1,0
0.0331574189742291,1,0
0.0584417180072096,1,0
0.0189460541040805,1,0
-0.376592088666852,1,0
0.0744778425545877,1,0
0.0901947328542434,1,0
0.0874892753442886,1,0
-0.473743752127992,1,0
-0.438480725569212,1,0
-0.0600828505708097,1,0
-0.126019217252465,1,0
-0.112148871218023,1,0
-0.13531661990994,1,0
-0.317703442168389,1,0
0.0928415244715813,1,0
-0.0355258929633192,1,0
-0.707226922884347,1,0
-0.517414203503686,1,0
-0.0910086396395681,1,0
-0.0561672785105814,1,0
-0.113257929339974,1,0
-0.694556257341283,1,0
-0.675683860410238,1,0
-0.802580259339563,1,0
-0.644329234288825,1,0
-0.691683209618526,1,0
-0.20663631931806,1,0
-0.826358708546623,1,0
0.0822241101125979,0,0
-0.00584780912020919,0,0
-0.0328397988381652,0,0
0.0448541625260022,0,0
-0.0175154789614361,0,0
-0.0394427860330327,0,0
-0.06385909583795,0,0
0.0407217492746236,0,0
-0.156109207444516,0,0
0.012014357839278,0,0
-0.0630028834353408,0,0
-0.0753412587071952,0,0
0.0260597545748432,0,0
-0.278750612175633,0,0
-0.0316689620321887,0,0
-0.0338291533262017,0,0
-0.0264069781427845,0,0
-0.0184615475217049,0,0
-0.136997057999283,0,0
-0.126557167622981,0,0
-0.163120088476009,0,0
-0.0455686502998791,0,0
-0.00530341031943565,0,0
-0.0527305902868353,0,0
-0.0547063185155823,0,0
0.0403035084985593,0,0
-0.0617200451893349,0,0
0.0241110286472753,0,0
-0.0419498418973876,0,0
0.42617092364015,0,0
0.403319574776069,0,0
0.470640726848686,0,0
0.425434361881689,0,0
0.379419941602146,0,0
0.378495058484589,0,0
0.438725551707087,0,0
0.482432099057533,0,0
0.386170078116433,0,0
0.255958573516052,0,0
0.363047984662906,0,0
0.511272629932499,0,0
0.52163919667672,0,0
0.371202860902368,0,0
0.355625866414855,0,0
0.343910625153855,0,0
0.416741227857515,0,0
0.371928821860997,0,0
0.298644564904451,0,0
0.326889012696013,0,0
0.294789192297582,0,0
0.274395052777994,0,0
0.287337092459822,0,0
0.39744176827751,0,0
0.298688256453359,0,0
0.370267275039564,0,0
0.370869635670169,0,0
0.40405636856719,0,0
0.373798890934841,0,0
0.369495581055979,0,0
0.311034474748881,0,0
0.32291048250883,0,0
0.288711796899875,0,0
0.3804488788583,0,0
0.34686383550961,0,0
0.265109708692826,0,0
0.263274870760857,0,0
0.394060788151627,0,0
0.34043954966952,0,0
0.350693726390279,0,0
0.233375510041094,0,0
0.353126708649851,0,0
0,0,0
0,1,1
-0.711279428401088,1,1
-0.758415003843827,1,1
-0.726619322424481,1,1
-0.395211249425236,1,1
-0.917516669128882,1,1
-0.803567085771353,1,1
-0.863143530320172,1,1
-0.83096676838909,1,1
0.0278282456397676,1,1
0.0143690802978081,1,1
-0.0672087446029565,1,0
0.0619734173727077,1,0
-0.0483722038681617,1,0
-0.0427546107258596,1,0
-0.128412870370359,1,0
0.0686890089056641,1,0
0.0710158590658509,1,0
-0.0101162880347508,1,0
-0.108872414342134,1,0
0.0767389914998773,1,0
0.193072349427002,1,0
0.0461934688465185,1,0
-0.251315886507406,1,0
0.109627344833338,1,0
0.215458155180792,1,0
0.121656864301669,1,0
-0.278908090551781,1,0
-0.368996592217468,1,0
0.00529858343143106,1,0
0.024507838011179,1,0
0.0431483494886613,1,0
-0.202948241198373,1,0
-0.0588666599822631,1,0
0.0572262398012388,1,0
-0.0119046921916343,1,0
-0.554686705257377,1,0
-0.18961713084637,1,0
0.103598944462607,1,0
0.043695025895783,1,0
0.0569853175377981,1,0
-0.667522832765386,1,0
-0.427868498293453,1,0
-0.62148925993514,1,0
-0.551718663677398,1,0
-0.600461965763126,1,0
-0.0696037459403968,1,0
-0.798054046982781,1,0
0.199673040981402,0,0
0.0727598657683475,0,0
0.126771608474598,0,0
0.0851892193234884,0,0
0.0811043295467668,0,0
0.0567831931285015,0,0
