gender,condition,dissim
1,1,0.0187170450743991
1,1,0.0313021686187761
1,1,0.0321373731480619
1,1,0.0297170905304804
1,1,0.0380497955585834
1,1,0.0305379548488803
1,1,0.030177440866034
1,1,0.0311065059528435
1,1,0.035699521325833
1,1,0.027242425239333
1,1,0.0392263522217879
1,1,0.0384286421259942
1,1,0.0398677364832229
1,1,0.0360596503308971
1,1,0.0511922303228208
1,1,0.0438012708172559
1,1,0.0440179299740553
1,1,0.0416002179617544
1,1,0.0418993083712654
1,1,0.0310356269615926
1,1,0.0331696108101617
1,1,0.0207375044040815
1,1,0.0289544643938517
1,1,0.0208560200600837
1,1,0.0230367551047478
1,1,0.0372107604550744
1,1,0.0233835834628038
1,1,0.0323504196931008
1,1,0.0330226120629989
1,1,0.0266915873322184
1,1,0.0216818292074776
1,1,0.0282571173884748
1,1,0.0510751515830503
1,1,0.0468513764745257
1,1,0.041050882587594
1,1,0.040050410977636
1,1,0.0377873956585123
1,1,0.0508232198922474
1,1,0.0292359811082176
1,1,0.0350904003825594
1,1,0.0268652737747509
1,1,0.0349537098440172
1,1,0.031465409721266
1,1,0.0204393585798884
1,1,0.0208176341799577
1,1,0.0306993129784484
1,1,0.0170884214101772
1,1,0.0364580674367905
1,1,0.0324270563085274
1,1,0.0325304208163106
1,1,0.0293197589732212
1,1,0.0280221567242305
1,1,0.0335665406912367
1,1,0.0327737994389137
1,1,0.0384246052607469
1,1,0.0457409803639725
1,1,0.0343012163794307
1,1,0.0327644128786655
1,1,0.0349829113504407
1,1,0.0376353289208969
1,1,0.0337447148312967
1,1,0.0213061034264802
1,1,0.028537731130193
1,1,0.0425814370190951
1,1,0.022138177496228
1,1,0.030127942500504
1,1,0.0301499110974229
1,1,0.0293094432970757
1,1,0.0374079445636151
1,1,0.0259618219237282
1,1,0.0269428770837051
1,1,0.031860918571841
1,1,0.0172328565049641
1,1,0.0274865163481752
1,1,0.0438475184222385
1,1,0.0261911870805647
1,1,0.0196140093131428
1,1,0.0355659988651258
1,1,0.0320993541801261
1,1,0.029673234854428
1,1,0.0218853790289254
1,1,0.0304825518012144
1,1,0.0435845885074628
1,1,0.0372983443359582
1,1,0.0331947263742646
1,1,0.0292270183901318
1,1,0.0372962484573206
1,1,0.0233527653518777
1,1,0.0266485315753387
1,1,0.0476166698866342
1,1,0.0409592449035758
1,1,0.0414223066607366
1,1,0.0509243425341049
1,1,0.042579526832535
1,1,0.0459511327431478
1,1,0.0285983798970546
1,1,0.0471329913963589
1,1,0.0291364124846916
1,1,0.0394887862782101
1,1,0.0475969226563196
1,1,0.0250414452955804
1,1,0.0242891695221164
1,1,0.0230808676517051
1,1,0.0300833652780071
1,1,0.0281998453875787
1,1,0.0196490207215507
1,1,0.0450372016820773
1,1,0.0418299710033809
1,1,0.0436423641574186
1,1,0.053993430793134
1,1,0.0531895290995291
1,1,0.0504494971583322
1,1,0.0269537587474192
1,1,0.051753039666292
1,1,0.0264115952318326
1,1,0.0413294688380766
1,1,0.0274923808543262
1,1,0.0276981529566821
1,1,0.0316355290992073
1,1,0.036611697838341
1,1,0.029876514457543
1,1,0.0370223714061845
1,1,0.0311535995902354
1,1,0.0246702214352038
1,1,0.0375037143546515
1,1,0.0202263807054306
1,1,0.0365299389440538
1,1,0.0270485094246853
1,1,0.0399458340079437
1,1,0.0294611855458728
1,1,0.0432228889096021
1,1,0.0203301335125012
1,1,0.0163360693809043
1,1,0.0307738785875829
1,1,0.0414370690068999
1,1,0.0391349291429106
1,1,0.0274112435012646
1,1,0.0312525190887029
1,1,0.0219376655894338
1,1,0.0396304275119658
1,1,0.0363497920686873
1,1,0.0301928719944245
1,1,0.0268146773293957
1,1,0.0372068041841356
1,1,0.0294769795815072
1,1,0.0222985553288017
1,1,0.0174204095962765
1,1,0.0294109017419488
1,1,0.0278926061240432
1,1,0.0301895841097217
1,1,0.0417078972728988
1,1,0.0435572900719609
1,1,0.0372132029191993
1,1,0.034466696595163
1,1,0.0397538114922146
1,1,0.0381645187963234
1,1,0.0437514715155588
1,1,0.0391736235100597
1,1,0.0343038741388814
1,1,0.0416397695210108
1,1,0.0300383957388851
1,1,0.0248230640673881
1,1,0.0265586144278807
1,1,0.0222911263027719
1,1,0.0326687434465113
1,1,0.0282098552964058
1,1,0.0355082558431067
1,1,0.0329057974773701
1,1,0.0315141970666283
1,1,0.0316563604278729
1,1,0.0170427896443437
1,1,0.025660555656521
1,1,0.0274421845144228
1,1,0.0247374242097514
1,1,0.0293020103954987
1,1,0.0438597344209209
1,1,0.0331554454248443
1,1,0.0271225943275083
1,1,0.0208501391245556
1,1,0.0485777102585413
1,1,0.0437387018616577
1,1,0.0355602767353035
1,1,0.0335042593052849
1,1,0.0457624397386784
1,1,0.0368345188328613
1,1,0.0268648129373812
1,1,0.0261901912885578
1,1,0.029536972698738
1,1,0.0275799463523678
1,1,0.0233801633086547
1,1,0.0280838383311347
1,1,0.0271892038119197
1,1,0.0293403131509258
1,1,0.0233028811881583
1,1,0.0327647255962592
1,1,0.0334378129292424
1,1,0.0354317034023203
1,1,0.0482891007965123
1,1,0.0418117638191896
1,1,0.0395429909332221
1,1,0.0542360893442359
1,1,0.0431754891841933
1,1,0.0486726135095353
1,1,0.031038397888077
1,1,0.0387063635063823
1,1,0.0264101573970828
1,1,0.0385903311074379
1,1,0.0355446868516623
1,1,0.0267104991730217
1,1,0.0385861507070888
1,1,0.0262105546567486
1,1,0.0353277297974178
1,1,0.0281413492569048
1,1,0.03971454071893
1,1,0.0439586136148311
1,1,0.0307384783243087
1,1,0.0198249903390251
1,1,0.033969110323503
1,1,0.0233665800185793
1,1,0.037163433412537
1,1,0.0324237740938562
1,1,0.0379098797298001
1,1,0.0402454423734126
1,1,0.0188956020451931
1,1,0.0288136196582676
1,1,0.0330771909806492
1,1,0.03276520292561
1,1,0.0405930254893242
1,1,0.0319599580991901
1,1,0.0388839364529246
1,1,0.0354268036240482
1,1,0.0283082440934892
1,1,0.0371776561028972
1,1,0.03441795595625
1,1,0.0242397590618817
1,1,0.0532575597795263
1,1,0.0339579709875923
1,1,0.022582752278559
1,1,0.02481483856042
1,1,0.0270075999624089
1,1,0.0487118986049343
1,1,0.0278532599055239
1,1,0.0290336660776669
1,1,0.0338473564336249
1,1,0.0457666801855632
1,1,0.0269693307780629
1,1,0.0383317767366902
1,1,0.0220382078656975
1,1,0.028003513376364
1,1,0.0477810344522592
1,1,0.0345353584879586
1,1,0.03637810105229
1,1,0.0158565225127716
1,1,0.010222527053302
1,1,0.0166262284031664
1,1,0.00976216854699761
1,1,0.0226900345120251
1,1,0.0304984007346321
1,1,0.0234688181062313
1,1,0.0483300855947507
1,1,0.0202352007982532
1,1,0.0443762967205306
1,1,0.03563819030512
1,1,0.04161307042643
1,1,0.0334011008407166
1,1,0.0369985881538307
1,1,0.0311274674745289
1,1,0.0313642347365186
1,1,0.0485672013745776
1,1,0.0485051525256042
1,1,0.0218309085035545
1,1,0.0468196686151742
1,1,0.0406735811291937
1,1,0.0332094738614679
1,1,0.0384006525923629
1,1,0.0535095322567705
1,1,0.0546004219054663
1,1,0.0518882793258548
1,1,0.0454500191273257
1,1,0.0576084675924312
1,1,0.0395468969736177
1,1,0.0383357038119697
1,1,0.0388068329778454
1,1,0.0485220316651921
1,1,0.0369647681751282
1,1,0.04450448419803
1,1,0.0393338646194092
1,1,0.0534420618166711
1,1,0.0473473341316666
1,1,0.0324948973813072
1,1,0.0395947311004033
1,1,0.048100585036808
1,1,0.033634634575529
1,1,0.00739489573711297
1,1,0.00745257671241336
1,1,0.00716640598050673
1,1,0.0194185717911961
1,1,0.018496256854136
1,1,0.0118751314951395
1,1,0.042254238379433
1,1,0.0237905569056361
1,1,0.0352049746136995
1,1,0.0283753988376068
1,1,0.0287493302160199
1,1,0.0345877923237639
1,1,0.0301019444009272
1,1,0.0322122528173912
1,1,0.0229201069429224
1,1,0.0370099374812173
1,1,0.0407450233455669
1,1,0.0218428029546113
1,1,0.0405515918532911
1,1,0.0304107061131197
1,1,0.0327608694646288
1,1,0.0380537207220674
1,1,0.0473626862515456
1,1,0.0491612276942941
1,1,0.0475103818224193
1,1,0.0512756823167876
1,1,0.0511366490918466
1,1,0.0471537588445722
1,1,0.0406779493590795
1,1,0.0399710415467072
1,1,0.0469717670573366
1,1,0.0445274618905894
1,1,0.0501614014201141
1,1,0.0291721043653223
1,1,0.0504811115483423
1,1,0.0440339109488275
1,1,0.0286512604919105
1,1,0.0442835626599037
1,1,0.0411950319731022
1,1,0.0369617880260535
1,1,0.011556280658639
1,1,0.0089501744957261
1,1,0.0150754445730295
1,1,0.0156437905887613
1,1,0.0144354040786261
1,1,0.0413280530449197
1,1,0.0184168938610768
1,1,0.0322187096748379
1,1,0.0299876838293879
1,1,0.0289467050054407
1,1,0.0323897172966001
1,1,0.0242121139497499
1,1,0.0339567775081026
1,1,0.0281561427418253
1,1,0.0357972641662207
1,1,0.0253903010775218
1,1,0.0194271597662533
1,1,0.0287369668457944
1,1,0.0313682257933219
1,1,0.0266236424992248
1,1,0.0346407621299082
1,1,0.0450648240017355
1,1,0.0408008219851637
1,1,0.0406977261044719
1,1,0.0449813208064478
1,1,0.041375221979645
1,1,0.0410641725082348
1,1,0.0348545254022063
1,1,0.0337444134587937
1,1,0.0397165319458682
1,1,0.0381816849475548
1,1,0.0438513110425762
1,1,0.0261970295019436
1,1,0.045056937733649
1,1,0.0362169816687
1,1,0.0384246982444766
1,1,0.0377264944831208
1,1,0.0387310009431397
1,1,0.0382825103754805
1,1,0.00725240573610531
1,1,0.0316684648361676
1,1,0.0251300415419065
1,1,0.0157308647816963
1,1,0.045483325446529
1,1,0.0286043214853727
1,1,0.0360966447654594
1,1,0.0284660289711542
1,1,0.0264602394547899
1,1,0.0449439588103367
1,1,0.0264353463779859
1,1,0.0281603348721159
1,1,0.0244099842643047
1,1,0.0358770431115402
1,1,0.0362167075761839
1,1,0.0309578356541459
1,1,0.0407089106341638
1,1,0.0333268237357229
1,1,0.0379678682065654
1,1,0.0395813749247634
1,1,0.0528981295483927
1,1,0.0517916863875142
1,1,0.0506883516419073
1,1,0.0575792295362445
1,1,0.0531842256710089
1,1,0.0537575854206973
1,1,0.0451753553696706
1,1,0.0453463914456165
1,1,0.0513257459364512
1,1,0.0505075827571468
1,1,0.0557993040636503
1,1,0.0349738873958085
1,1,0.054210000351533
1,1,0.0477669727330181
1,1,0.0327607462012866
1,1,0.0495080404753643
1,1,0.0456613447903666
1,1,0.0347511815911014
1,1,0.0279457293778392
1,1,0.0299527690758361
1,1,0.0162972118723055
1,1,0.0482368671492498
1,1,0.0240354596103669
1,1,0.0428064575765725
1,1,0.0300210445666231
1,1,0.0359073081365676
1,1,0.0368214796008407
1,1,0.0314007578965996
1,1,0.0324613870053849
1,1,0.0227691667045566
1,1,0.0428505143420137
1,1,0.0454461925461377
1,1,0.0220454028509616
1,1,0.0438361204530861
1,1,0.0363230188469429
1,1,0.0381622196076264
1,1,0.0392051119113719
1,1,0.0543400428399392
1,1,0.0562869745095479
1,1,0.0543867051419461
1,1,0.0544130574672191
1,1,0.0584662429265056
1,1,0.049316723209204
1,1,0.0466937741449209
1,1,0.0450235850657556
1,1,0.0530473019088492
1,1,0.0485108783421927
1,1,0.0546891010006275
1,1,0.033807182028067
1,1,0.0570075423556211
1,1,0.0506063075401872
1,1,0.0351621634058159
1,1,0.0494740970990172
1,1,0.0498533316394911
1,1,0.0358513073483191
1,1,0.00755213024470135
1,1,0.0090918236012409
1,1,0.0305618900883268
1,1,0.0103871944203859
1,1,0.0360637552938832
1,1,0.0297425678127091
1,1,0.0262758744297084
1,1,0.0329521596221085
1,1,0.0228011606385346
1,1,0.0290148429912402
1,1,0.0259304646271748
1,1,0.0247638176112878
1,1,0.0241767371315018
1,1,0.0223505478794657
1,1,0.0260483328475242
1,1,0.0391019762027509
1,1,0.0376950259513607
1,1,0.0255222044964084
1,1,0.0302854866407907
1,1,0.0314696342454449
1,1,0.029087680164982
1,1,0.0310315328301268
1,1,0.0343620051848887
1,1,0.0337845987775281
1,1,0.0295637121013933
1,1,0.0333420191792874
1,1,0.0276848627499681
1,1,0.0275286399235935
